age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,ID
37,5,0,1,0,0,0,1,-1,2,7,372,1,-1,0,-1,12512
59,3,1,2,0,2291,0,1,2,19,11,190,1,128,3,0,25818
49,7,1,2,0,-849,1,1,-1,27,5,197,1,-1,0,-1,6131
40,10,1,3,0,-37,0,1,2,15,7,408,4,-1,0,-1,14676
35,10,1,3,0,520,1,0,2,4,5,458,3,17,5,0,34292
35,10,1,3,0,267,1,0,-1,7,5,192,1,-1,0,-1,906
47,4,1,2,0,762,1,0,-1,29,5,56,3,-1,0,-1,7443
45,5,0,2,0,1771,0,0,-1,18,6,50,2,-1,0,-1,11257
36,10,1,3,0,96,0,0,2,30,7,729,4,-1,0,-1,18048
37,7,1,2,0,1725,0,0,2,22,8,75,7,-1,0,-1,22575
42,9,0,-1,0,22,0,0,-1,19,6,246,3,-1,0,-1,11506
29,5,0,2,0,0,0,0,2,17,7,58,1,-1,0,-1,15084
37,7,0,2,0,1780,0,0,2,14,7,392,4,-1,0,-1,14415
73,3,1,1,0,542,0,0,2,26,10,355,1,180,5,0,41980
44,9,-1,2,0,738,1,0,2,11,5,55,1,171,8,0,36038
41,9,1,2,0,1794,1,0,-1,14,5,135,2,-1,0,-1,3138
33,7,0,2,0,234,0,0,2,1,4,176,1,370,2,0,43396
32,7,1,2,0,286,0,0,2,20,4,60,1,343,4,0,33130
54,4,0,-1,0,1555,1,0,1,30,1,258,5,248,2,0,28737
34,5,1,2,0,12,0,0,-1,21,5,164,1,-1,0,-1,4831
30,10,1,3,0,1165,1,1,2,14,8,80,2,-1,0,-1,21015
27,6,1,3,0,607,1,0,2,23,7,123,3,-1,0,-1,16442
31,4,1,2,0,1243,1,0,-1,21,5,32,1,-1,0,-1,4885
57,10,1,3,0,3250,0,0,2,20,8,162,3,-1,0,-1,22060
25,4,0,1,0,116,1,0,-1,9,6,253,4,-1,0,-1,9977
45,3,0,2,1,86,0,0,2,21,11,64,5,-1,0,-1,27596
48,7,1,3,0,648,0,0,2,14,8,85,2,-1,0,-1,20979
59,4,1,1,0,6212,1,0,2,5,5,574,2,-1,0,-1,34401
30,5,1,2,0,-27,1,0,2,18,7,65,1,-1,0,-1,15402
59,9,1,2,0,3735,0,0,2,18,3,203,4,121,2,0,31372
60,5,1,2,0,292,0,1,2,2,2,260,5,195,4,0,29265
33,4,0,2,0,-38,1,0,2,18,5,184,1,-1,0,-1,39049
27,9,0,2,0,1408,0,0,2,27,5,242,2,-1,0,-1,43817
35,10,1,3,0,2316,0,0,-1,20,6,8,3,-1,0,-1,12185
27,4,0,1,0,3342,1,0,2,30,4,761,2,330,4,0,34097
47,7,1,2,0,734,1,0,2,17,11,92,3,-1,0,-1,24604
45,8,1,1,0,5315,1,1,2,15,5,262,2,-1,0,-1,38314
45,5,1,2,0,4,1,0,-1,20,6,709,9,-1,0,-1,12138
32,0,0,-1,0,4,0,0,2,9,2,35,2,-1,0,-1,30815
53,10,1,3,0,6408,0,0,-1,6,6,29,1,-1,0,-1,9385
40,7,-1,2,0,348,1,0,2,5,8,142,2,-1,0,-1,18999
54,9,1,2,0,42,1,0,-1,12,5,192,2,-1,0,-1,2067
57,10,-1,3,0,1016,1,0,2,29,1,462,2,234,5,0,28551
55,4,1,2,0,0,0,0,-1,12,6,614,2,-1,0,-1,10286
40,4,1,2,0,1225,1,0,-1,5,5,558,5,-1,0,-1,164
55,0,1,1,0,1221,0,1,2,8,7,108,1,-1,0,-1,13245
60,3,1,1,0,1542,1,0,-1,14,5,930,1,-1,0,-1,2930
45,8,0,3,0,1678,0,0,-1,16,6,133,2,-1,0,-1,10531
31,10,0,3,0,53,1,0,2,7,8,165,3,-1,0,-1,19663
34,10,0,3,0,1228,0,0,2,5,2,263,8,-1,0,-1,30534
33,4,1,1,0,-3,1,0,1,17,4,114,2,-1,0,-1,33061
51,10,1,1,0,6298,1,0,-1,20,6,14,3,-1,0,-1,12136
45,7,-1,-1,1,-25,0,1,-1,3,7,158,3,-1,0,-1,12521
56,7,1,1,0,314,1,1,2,30,1,108,2,2,5,-1,28833
52,0,-1,3,0,0,0,0,-1,19,6,297,1,-1,0,-1,11376
35,10,1,3,0,1473,1,1,2,16,4,176,3,-1,0,-1,32396
78,3,-1,1,0,527,0,0,2,16,9,193,1,-1,0,-1,44814
41,10,1,3,0,783,1,0,2,14,7,126,3,-1,0,-1,14371
31,7,1,2,0,367,1,0,2,8,8,515,3,-1,0,-1,20030
47,-1,1,-1,0,750,0,0,-1,6,6,188,1,-1,0,-1,9401
54,7,1,2,0,184,0,0,2,29,8,81,8,-1,0,-1,23878
46,5,-1,2,0,5,1,1,2,29,1,305,2,-1,0,-1,28599
30,6,0,3,0,901,1,1,-1,16,5,601,1,-1,0,-1,3683
25,4,1,2,0,-507,1,1,-1,4,6,404,2,-1,0,-1,8892
40,9,1,2,0,767,1,0,2,6,2,168,1,-1,0,-1,30617
33,2,0,3,0,4,1,0,2,18,11,203,2,-1,0,-1,25232
33,2,-1,2,0,422,0,0,2,6,8,406,3,-1,0,-1,19407
33,0,1,1,0,574,1,0,2,20,4,334,2,-1,0,-1,33498
52,7,1,2,0,981,0,0,2,25,8,43,4,-1,0,-1,22874
70,3,1,3,0,44,0,0,2,18,9,1104,2,88,2,-1,41609
27,9,0,2,0,3,1,0,2,8,5,346,2,-1,0,-1,35932
36,4,1,2,0,2774,1,0,2,16,4,172,1,-1,0,-1,32305
34,10,-1,3,0,2885,0,0,2,10,2,314,2,156,4,-1,42982
35,10,0,3,0,0,0,0,2,18,8,276,5,-1,0,-1,21429
56,7,1,3,0,787,0,1,2,9,7,92,1,-1,0,-1,13443
32,4,0,2,0,15341,0,0,-1,21,5,738,3,-1,0,-1,4966
27,5,1,2,0,834,0,0,2,29,1,265,2,-1,0,-1,28488
55,10,1,2,0,0,0,0,-1,18,6,324,2,-1,0,-1,11238
37,10,0,2,0,793,0,0,2,7,10,130,1,-1,0,-1,41711
32,10,0,3,0,796,0,1,2,30,4,198,1,160,1,0,34031
42,4,1,-1,0,1260,1,0,-1,14,5,79,3,-1,0,-1,3143
35,4,1,2,0,522,1,1,2,5,2,245,2,-1,0,-1,30312
54,1,1,-1,0,0,0,0,2,14,4,94,5,145,3,-1,32050
46,7,1,3,0,0,0,0,2,20,11,531,1,167,1,0,26435
45,4,1,2,0,-96,0,0,2,28,1,517,2,-1,0,-1,28106
32,7,0,3,0,548,0,0,2,18,8,377,7,-1,0,-1,21399
46,8,1,2,0,294,1,0,2,17,7,228,1,-1,0,-1,15036
39,5,-1,2,0,42,0,0,2,31,7,75,2,-1,0,-1,18319
32,5,0,2,0,1987,1,0,1,15,5,36,2,176,2,0,38329
36,5,0,2,0,0,1,0,2,12,5,398,6,-1,0,-1,36866
24,7,0,2,0,278,1,0,-1,30,5,111,1,-1,0,-1,7734
51,4,-1,2,1,56,1,1,2,20,11,71,2,-1,0,-1,26470
27,10,0,3,0,7944,1,0,2,15,5,99,3,346,1,-1,38559
51,5,1,-1,0,6451,0,0,1,19,11,66,2,-1,0,-1,25711
59,10,1,3,0,2365,0,1,1,25,7,159,4,-1,0,-1,16868
45,9,1,2,0,46,1,0,2,5,5,234,1,-1,0,-1,34456
39,4,0,2,0,0,0,0,2,22,7,864,4,-1,0,-1,16185
42,4,1,2,0,1386,1,0,2,29,7,222,5,-1,0,-1,17790
43,8,1,1,0,526,1,0,-1,7,5,79,4,-1,0,-1,1096
43,4,1,2,0,699,1,1,2,20,11,1258,2,122,2,-1,26503
41,7,1,2,0,1270,1,0,-1,5,5,1389,1,-1,0,-1,88
33,4,1,1,0,0,0,0,2,21,7,47,2,-1,0,-1,15845
33,8,0,2,0,278,0,0,2,1,2,563,5,-1,0,-1,42822
43,10,1,3,0,1158,1,0,1,12,5,236,6,342,1,-1,36966
58,8,1,2,0,2429,0,1,-1,20,5,446,7,-1,0,-1,4744
32,7,0,2,0,930,1,0,-1,21,5,122,1,-1,0,-1,4895
27,10,0,3,0,207,0,0,1,26,5,240,4,-1,0,-1,39574
39,10,1,3,0,1425,1,0,2,12,5,775,3,-1,0,-1,36874
34,-1,1,-1,0,4535,0,0,2,6,8,54,3,-1,0,-1,19406
40,7,1,2,0,1076,0,0,2,7,8,326,2,-1,0,-1,19486
40,7,1,2,0,286,0,0,2,30,7,106,4,-1,0,-1,18059
50,10,-1,3,0,516,1,1,2,20,4,198,1,-1,0,-1,33383
45,7,1,2,0,3007,0,0,-1,11,6,442,1,-1,0,-1,10086
79,3,1,2,0,668,0,0,1,2,7,363,1,-1,0,-1,40413
57,9,1,2,0,7,1,0,-1,14,5,65,6,-1,0,-1,2732
52,10,1,3,0,547,0,0,2,5,8,112,2,-1,0,-1,19132
57,7,1,2,0,1753,1,0,2,7,5,539,1,-1,0,-1,35459
51,10,1,2,0,3180,1,0,2,9,7,384,1,-1,0,-1,13605
34,4,1,1,0,176,0,0,2,24,7,78,1,-1,0,-1,16709
28,4,1,1,0,10045,1,0,-1,29,5,169,4,-1,0,-1,7240
39,7,1,2,0,768,1,1,-1,27,5,171,4,-1,0,-1,6429
35,4,0,1,0,1284,1,0,1,14,5,13,5,-1,0,-1,37552
39,7,1,2,0,3050,1,0,-1,6,6,236,7,-1,0,-1,9589
45,9,1,2,0,3307,0,0,2,30,7,129,2,-1,0,-1,17907
37,4,1,2,0,672,1,0,-1,29,5,129,2,-1,0,-1,7294
43,7,1,2,0,8541,1,0,-1,23,5,259,9,-1,0,-1,5223
53,7,1,2,0,230,0,1,2,13,8,112,2,-1,0,-1,20761
48,4,1,2,0,101,0,0,2,14,7,549,3,-1,0,-1,14316
54,7,1,3,0,6507,0,0,2,26,5,145,1,-1,0,-1,39582
23,5,0,2,0,425,1,0,-1,3,6,768,1,-1,0,-1,8560
34,4,0,2,0,381,1,0,-1,12,5,102,1,-1,0,-1,2112
36,4,1,1,0,453,1,0,2,16,4,176,1,330,2,0,32207
41,5,1,2,0,3992,1,0,1,20,11,281,2,-1,0,-1,26184
34,4,1,2,0,563,0,1,2,5,2,384,1,2,2,0,30264
57,4,1,1,0,8403,0,0,-1,20,6,11,11,-1,0,-1,12037
41,0,-1,2,0,1281,0,0,2,31,7,45,3,-1,0,-1,18791
26,9,0,3,0,313,0,1,2,2,6,199,1,96,2,1,39857
42,0,-1,1,0,1699,0,1,2,17,7,207,2,-1,0,-1,15190
50,6,1,2,0,-465,1,0,-1,30,5,42,11,-1,0,-1,7870
58,4,1,2,0,2592,1,0,-1,25,6,249,1,-1,0,-1,12291
59,3,1,2,0,566,0,0,2,12,8,464,4,-1,0,-1,20612
37,10,1,1,0,1959,0,0,-1,11,6,439,1,-1,0,-1,10094
46,5,1,2,0,198,0,1,-1,5,6,49,1,-1,0,-1,8979
27,4,0,2,0,513,1,1,2,18,5,351,1,-1,0,-1,38956
38,5,-1,2,0,6182,1,0,2,14,5,484,3,177,1,-1,37654
51,7,1,2,0,1446,1,0,-1,4,6,84,7,-1,0,-1,8753
58,3,-1,1,0,6,0,0,-1,16,5,228,1,-1,0,-1,3675
47,9,1,2,0,829,1,1,-1,14,5,339,1,-1,0,-1,2885
37,9,-1,2,0,0,1,0,-1,30,5,127,5,-1,0,-1,7956
27,9,0,3,0,313,0,1,2,3,9,167,1,93,3,1,41415
31,0,1,2,0,375,1,0,2,17,4,218,1,-1,0,-1,32743
36,10,-1,3,0,102,1,0,2,14,4,114,1,-1,0,-1,32046
34,10,1,3,0,0,0,0,2,15,4,125,2,-1,0,-1,32150
38,5,0,2,0,895,1,0,2,12,5,1531,1,-1,0,-1,36805
51,4,1,1,0,303,1,0,-1,3,6,87,7,-1,0,-1,8699
28,7,1,2,0,930,1,1,-1,26,5,112,1,-1,0,-1,5812
27,4,0,2,0,539,1,0,2,9,2,268,5,252,2,0,30852
78,3,-1,2,0,3417,0,0,2,12,5,309,1,181,1,1,43672
36,0,0,2,0,490,1,1,-1,16,6,265,3,-1,0,-1,10593
32,4,-1,-1,1,-274,1,1,-1,23,5,456,2,-1,0,-1,5417
41,4,-1,1,0,1887,0,0,-1,12,6,168,2,-1,0,-1,10375
32,10,0,3,0,715,0,0,2,11,8,159,1,-1,0,-1,20399
34,4,1,1,0,695,1,1,-1,16,5,1064,4,-1,0,-1,4036
30,7,0,2,0,601,0,0,2,12,6,80,3,105,1,0,40231
27,2,0,2,0,672,0,0,2,18,3,236,2,-1,0,-1,31363
38,7,0,3,0,1077,1,1,2,29,1,87,1,-1,0,-1,28332
48,10,0,3,0,414,0,0,2,21,7,761,2,-1,0,-1,15728
41,4,1,2,0,563,1,0,2,20,4,142,12,348,1,0,33115
48,8,1,2,0,183,1,0,-1,3,6,203,9,-1,0,-1,8672
41,4,1,2,0,203,0,0,2,2,7,342,2,-1,0,-1,40406
53,9,1,3,0,5094,0,0,2,5,8,114,1,-1,0,-1,19056
34,7,1,2,0,-228,1,0,2,20,4,187,3,332,3,-1,33257
35,7,1,2,0,-180,0,1,2,13,8,823,2,-1,0,-1,20735
38,6,1,3,0,0,0,0,2,29,8,117,3,-1,0,-1,24031
35,4,-1,1,0,-587,1,0,-1,26,5,111,1,-1,0,-1,5716
32,5,0,2,0,187,1,0,-1,29,5,315,1,-1,0,-1,7193
36,5,1,2,0,11650,1,0,1,29,7,268,1,-1,0,-1,44336
27,2,0,2,0,268,1,0,2,13,5,528,1,358,2,0,37180
28,10,0,3,0,293,1,0,2,14,5,265,1,-1,0,-1,37973
52,-1,1,1,0,5521,0,0,2,11,8,126,4,-1,0,-1,20217
31,10,1,-1,0,4123,0,0,2,21,11,584,2,-1,0,-1,27474
41,1,1,2,0,876,0,0,-1,19,6,78,1,-1,0,-1,11559
41,4,1,1,0,-252,1,0,-1,29,5,166,5,-1,0,-1,7384
43,4,1,1,0,3664,0,0,1,29,7,274,1,-1,0,-1,17731
40,8,1,2,0,1238,1,0,1,21,7,50,2,-1,0,-1,15548
48,9,0,2,0,1234,1,0,2,8,4,188,1,-1,0,-1,31826
42,5,1,2,0,508,1,0,-1,30,5,70,1,-1,0,-1,7601
28,10,0,3,0,187,1,0,2,22,7,263,2,-1,0,-1,16074
29,6,1,2,0,542,0,0,-1,28,5,104,3,-1,0,-1,7061
37,4,1,2,0,561,1,0,2,14,5,632,1,339,2,0,37913
31,6,1,3,0,170,0,1,2,28,7,98,16,-1,0,-1,17276
39,7,0,2,0,1,0,0,2,19,8,111,2,-1,0,-1,21689
37,10,1,2,0,31,0,0,2,21,8,119,4,-1,0,-1,22200
41,5,1,2,0,639,1,0,-1,8,5,1187,2,-1,0,-1,1564
36,2,0,-1,0,449,0,0,2,4,2,166,2,-1,0,-1,29852
53,7,1,3,0,431,1,0,-1,11,6,74,1,-1,0,-1,10156
35,7,0,2,0,183,0,0,2,24,4,78,2,-1,0,-1,33808
45,4,1,1,0,446,1,0,-1,28,5,51,1,-1,0,-1,6842
36,10,1,3,0,789,1,1,2,10,7,80,1,-1,0,-1,13841
34,10,0,3,0,1171,1,0,2,10,7,129,1,-1,0,-1,13940
35,4,1,2,0,592,1,0,-1,21,5,74,1,-1,0,-1,4794
50,10,1,3,0,4045,0,0,-1,19,6,167,1,-1,0,-1,11416
57,4,-1,2,0,1795,1,0,-1,19,6,818,1,-1,0,-1,11452
35,7,1,2,0,4323,1,1,2,20,11,126,1,-1,0,-1,26266
29,4,0,1,0,3508,1,0,2,17,4,462,1,-1,0,-1,32561
36,10,0,3,0,7252,0,0,2,12,8,153,1,-1,0,-1,40899
51,10,1,3,0,346,0,0,2,12,11,134,2,192,3,0,42242
45,4,1,2,0,105,1,1,-1,13,5,119,1,-1,0,-1,2534
22,9,0,2,0,1157,1,1,2,18,5,336,2,-1,0,-1,39150
52,9,1,2,0,32,0,1,2,9,7,103,1,-1,0,-1,13571
39,5,1,2,0,87,0,0,2,8,7,114,1,-1,0,-1,13134
52,9,0,2,0,2398,1,0,2,3,11,412,1,-1,0,-1,42131
27,10,0,3,0,88,0,0,2,4,5,143,1,-1,0,-1,34380
40,10,1,3,0,3185,0,0,2,18,11,109,1,-1,0,-1,24965
54,7,0,2,0,2237,0,0,2,21,11,149,5,-1,0,-1,26934
49,9,1,2,0,2,0,0,2,29,7,246,4,-1,0,-1,17771
26,9,0,2,0,0,1,0,2,8,5,339,1,66,3,-1,35871
30,10,1,3,0,0,1,0,-1,27,5,175,1,-1,0,-1,6281
46,4,1,1,0,2473,0,0,2,4,8,136,3,-1,0,-1,18962
48,10,0,3,0,906,1,0,1,29,7,289,9,-1,0,-1,17831
42,1,1,-1,0,72,0,0,-1,16,6,22,1,-1,0,-1,10704
73,3,1,3,0,448,0,0,2,22,6,68,1,90,1,1,40369
43,10,1,3,0,2987,0,0,2,4,6,156,1,85,3,0,40077
35,10,-1,3,0,771,1,1,2,19,11,110,1,93,5,0,25570
47,7,1,2,0,644,0,0,1,28,1,54,3,160,13,0,28064
36,5,0,2,0,-267,1,0,2,14,5,99,7,352,1,0,37899
46,9,-1,3,0,3749,1,0,-1,13,5,69,19,-1,0,-1,2707
45,10,-1,3,0,702,0,1,2,9,7,110,1,-1,0,-1,13420
24,7,1,2,0,556,1,0,2,18,8,460,2,-1,0,-1,41126
52,10,1,-1,0,1708,0,0,1,23,6,193,1,145,3,0,43964
22,2,0,2,0,1925,0,0,2,4,5,180,1,-1,0,-1,34267
31,10,1,3,0,414,1,0,2,11,5,498,2,-1,0,-1,36435
37,7,1,2,0,177,1,0,2,16,7,464,3,-1,0,-1,14770
44,7,0,3,0,166,1,0,-1,13,5,267,3,-1,0,-1,2330
34,9,1,2,0,444,1,0,2,11,7,173,2,-1,0,-1,14111
56,3,1,3,0,5,0,0,2,23,7,122,3,-1,0,-1,16450
32,10,0,3,0,4291,0,0,2,7,8,1321,9,-1,0,-1,19614
45,8,1,3,0,3689,1,0,2,19,11,517,2,187,3,0,26118
42,4,1,2,0,-972,1,0,-1,29,5,146,1,-1,0,-1,7166
25,4,0,2,0,286,1,0,2,18,5,663,2,-1,0,-1,39283
45,9,1,2,0,-405,0,0,2,31,7,189,3,-1,0,-1,18688
39,4,1,2,0,1554,1,0,-1,13,5,378,1,-1,0,-1,2604
59,10,1,3,0,10114,0,0,2,19,11,596,3,-1,0,-1,25981
34,10,0,3,0,3821,1,0,2,13,5,649,2,-1,0,-1,37458
33,4,0,2,0,-84,0,0,2,10,7,506,3,-1,0,-1,13859
34,10,1,3,0,630,0,0,2,28,8,54,8,-1,0,-1,23468
53,7,1,2,0,1738,0,1,2,21,11,168,2,-1,0,-1,27579
30,4,1,2,0,360,1,1,-1,2,6,239,1,-1,0,-1,8074
49,5,-1,2,0,725,0,0,-1,11,6,275,2,-1,0,-1,10117
46,1,1,1,0,1188,0,0,-1,19,6,675,5,-1,0,-1,11369
35,7,0,2,0,176,0,0,2,7,8,77,2,-1,0,-1,19589
59,3,1,2,0,1066,1,0,2,28,1,273,2,-1,0,-1,27915
49,8,-1,1,1,-736,0,0,2,31,7,305,6,-1,0,-1,18538
57,9,1,2,0,367,0,0,1,16,11,107,2,-1,0,-1,42304
57,10,-1,3,0,909,1,0,2,25,7,147,2,-1,0,-1,17055
40,10,1,3,0,572,0,0,2,2,2,133,3,5,2,-1,28967
67,3,1,1,0,2301,0,0,2,16,4,124,1,-1,0,-1,32212
35,4,0,2,0,12223,1,1,-1,5,5,177,1,-1,0,-1,70
39,4,1,2,0,576,1,0,2,8,5,212,1,-1,0,-1,35849
46,7,-1,2,1,-11,0,0,2,11,8,139,2,-1,0,-1,20196
42,7,1,3,0,-215,0,0,-1,20,6,1573,5,-1,0,-1,11820
44,4,1,1,0,148,1,0,-1,6,5,211,1,-1,0,-1,518
48,7,1,2,0,-500,1,0,-1,7,5,78,5,-1,0,-1,1022
38,9,0,2,0,100,1,0,-1,7,5,786,1,-1,0,-1,898
38,10,0,3,0,0,0,0,-1,18,6,61,7,-1,0,-1,11086
34,4,1,2,0,-185,1,1,-1,13,5,276,1,-1,0,-1,2437
42,4,1,2,0,525,1,0,-1,20,6,10,6,-1,0,-1,12164
31,4,0,2,0,-27,0,0,-1,4,7,96,2,-1,0,-1,12641
31,7,0,3,0,127,1,0,2,16,7,122,1,-1,0,-1,14866
34,10,1,2,0,243,0,0,2,30,1,417,4,-1,0,-1,28881
27,4,0,2,0,148,0,0,2,22,7,203,1,-1,0,-1,16199
45,4,1,1,1,153,0,1,2,18,7,706,9,-1,0,-1,15469
35,9,1,2,0,1,1,1,2,5,5,58,1,-1,0,-1,34600
44,7,1,2,0,111,1,1,2,25,7,356,3,-1,0,-1,17079
38,10,1,-1,0,1759,1,0,-1,6,5,440,1,-1,0,-1,567
41,9,1,2,0,683,0,1,2,20,11,77,1,-1,0,-1,26385
29,10,0,3,0,2063,0,0,2,28,7,44,3,-1,0,-1,17161
31,4,0,1,0,1097,1,0,-1,20,5,485,3,-1,0,-1,4722
29,7,0,3,0,1669,0,0,2,3,2,297,1,-1,0,-1,29449
60,9,-1,2,0,92,1,0,-1,5,5,130,1,-1,0,-1,175
33,10,0,3,0,0,0,0,2,27,8,191,4,-1,0,-1,23226
44,5,0,2,0,0,1,0,-1,14,5,179,1,-1,0,-1,2808
35,4,0,3,0,573,0,0,-1,30,5,116,3,-1,0,-1,7955
54,7,1,2,0,3323,1,1,2,8,4,59,3,-1,0,-1,31768
48,8,1,3,0,269,1,0,-1,19,6,149,1,-1,0,-1,11388
54,10,1,3,0,1014,0,1,2,30,4,240,1,162,2,0,34110
34,4,1,2,0,243,1,0,2,18,5,507,1,-1,0,-1,39011
54,3,1,2,0,1614,1,0,-1,17,6,534,4,-1,0,-1,11010
56,3,1,2,0,4577,0,0,2,29,8,133,2,-1,0,-1,23993
33,4,1,2,0,-257,1,0,-1,12,5,92,4,-1,0,-1,2064
51,7,1,2,0,6840,0,0,1,7,7,257,1,-1,0,-1,40517
43,4,0,1,0,-399,0,1,2,28,7,662,3,-1,0,-1,17246
23,2,0,2,0,1234,0,0,2,16,11,250,1,-1,0,-1,42310
41,4,1,1,0,6596,1,0,2,20,11,88,1,-1,0,-1,26461
35,8,1,2,0,1163,1,0,-1,20,5,284,1,-1,0,-1,4509
23,2,0,-1,0,854,1,0,-1,28,5,664,2,-1,0,-1,6839
45,10,-1,3,0,2096,0,0,2,21,11,127,1,100,2,0,26956
33,5,0,2,0,1659,1,0,2,18,5,133,2,353,6,0,38980
40,7,1,2,0,372,1,0,2,13,8,100,2,-1,0,-1,20786
32,10,-1,3,0,4393,0,0,2,27,8,88,3,-1,0,-1,23345
30,9,0,2,0,125,1,0,2,16,8,140,3,116,1,-1,44570
33,9,0,2,0,0,0,0,2,20,8,201,2,204,2,-1,41201
37,7,1,2,0,703,0,0,2,31,7,92,2,-1,0,-1,18325
24,4,0,2,0,-424,1,0,2,20,4,10,6,-1,0,-1,33072
25,2,0,-1,0,480,0,0,2,8,9,140,1,-1,0,-1,41498
38,0,1,1,0,7005,1,0,2,25,1,696,1,202,2,1,42725
53,7,1,2,0,65,0,0,2,17,11,178,1,-1,0,-1,24249
56,0,1,1,0,122,0,0,2,4,2,72,2,-1,0,-1,29922
44,4,1,1,0,-82,0,1,-1,17,6,181,1,-1,0,-1,10834
28,4,1,-1,0,486,1,0,-1,8,5,180,1,-1,0,-1,1359
36,8,1,3,0,-502,1,0,2,20,4,22,4,-1,0,-1,33663
26,4,1,2,0,647,1,0,2,17,4,357,2,331,1,-1,32952
61,3,1,1,0,1060,1,0,-1,13,5,118,1,-1,0,-1,2436
39,5,0,2,0,158,1,0,2,21,11,183,1,168,2,0,27336
32,9,1,1,0,1351,1,0,-1,20,5,325,3,-1,0,-1,4640
35,10,0,3,0,62,1,0,2,5,5,214,4,15,3,1,34399
41,4,1,2,0,440,1,0,2,5,5,523,1,334,2,0,34698
56,4,1,1,0,379,0,0,2,13,8,58,5,-1,0,-1,20934
56,5,-1,2,0,1347,0,1,-1,4,7,678,2,-1,0,-1,12639
50,5,1,2,0,683,1,1,-1,26,5,129,3,-1,0,-1,5678
37,9,1,2,0,439,0,0,-1,9,6,321,1,-1,0,-1,9911
38,7,0,2,0,12,1,0,-1,28,5,150,2,-1,0,-1,6796
28,6,0,2,0,1536,0,0,2,15,6,294,3,-1,0,-1,40243
32,7,0,2,0,4110,1,0,-1,26,5,232,3,-1,0,-1,6021
49,10,-1,3,0,557,1,0,2,29,1,145,1,223,5,0,28125
55,10,1,3,0,223,0,0,2,8,8,273,5,-1,0,-1,19997
39,9,1,2,0,-288,0,0,-1,23,5,151,9,-1,0,-1,5574
28,5,0,2,0,317,1,0,-1,16,5,21,3,-1,0,-1,3979
37,7,1,2,1,0,0,0,-1,18,6,236,1,-1,0,-1,11183
57,3,1,1,0,-64,1,0,1,24,7,147,1,-1,0,-1,16732
53,9,1,2,0,109,0,0,1,30,9,431,1,120,1,1,41654
31,10,0,3,0,2124,1,0,-1,27,5,316,2,-1,0,-1,6241
38,7,1,2,0,0,0,0,2,8,7,635,1,-1,0,-1,13261
26,6,0,3,0,993,0,0,2,8,10,152,1,-1,0,-1,41732
44,4,1,3,0,2185,1,0,-1,16,5,698,1,-1,0,-1,3936
25,10,0,3,0,6246,0,0,2,9,6,98,3,-1,0,-1,40210
52,9,-1,2,0,26,1,0,-1,13,5,215,1,-1,0,-1,2633
47,7,1,2,0,6704,1,0,2,20,11,37,2,-1,0,-1,26159
41,9,-1,2,0,1967,1,0,2,18,5,115,1,341,1,0,38930
33,10,1,3,0,188,1,0,-1,21,5,136,1,-1,0,-1,4920
47,10,1,3,0,0,0,0,-1,5,6,265,2,-1,0,-1,9107
55,3,-1,2,0,282,1,0,-1,5,6,99,2,-1,0,-1,9027
40,4,1,2,0,1508,0,0,2,3,11,177,2,85,3,0,42140
28,1,0,1,0,332,0,0,2,7,7,385,1,-1,0,-1,12793
26,10,0,3,0,498,1,0,-1,8,5,99,3,-1,0,-1,1587
48,9,1,2,0,0,0,1,2,11,10,195,1,104,5,0,44972
35,5,0,2,0,1742,1,0,2,31,7,39,2,-1,0,-1,18378
27,-1,0,3,0,6421,0,0,1,28,1,147,4,-1,0,-1,42787
40,9,1,2,0,419,1,1,2,12,5,92,1,369,1,0,36794
38,4,1,2,0,1005,0,0,-1,20,6,76,12,-1,0,-1,11792
37,10,1,3,0,4039,0,1,2,25,7,106,2,-1,0,-1,16888
34,10,1,3,0,580,1,0,2,10,7,380,1,-1,0,-1,13880
34,4,1,1,0,431,1,0,2,15,5,514,1,-1,0,-1,38296
32,4,0,2,0,1940,1,1,-1,13,5,299,3,-1,0,-1,2622
31,5,1,2,0,1783,1,1,2,6,5,219,1,-1,0,-1,34774
60,9,-1,2,0,162,0,0,-1,27,5,74,1,-1,0,-1,43815
49,4,1,-1,0,1944,0,0,-1,5,6,773,1,-1,0,-1,8982
59,-1,-1,-1,0,27,0,0,-1,5,5,347,3,-1,0,-1,355
42,7,0,2,0,0,0,0,1,31,7,33,13,-1,0,-1,18547
30,10,1,3,0,1814,1,0,2,18,5,207,4,-1,0,-1,39227
37,10,1,3,0,3723,0,0,2,22,5,354,1,-1,0,-1,39368
46,5,0,2,0,897,1,0,1,18,11,82,2,-1,0,-1,25202
32,4,1,2,0,10287,1,0,2,27,5,281,4,188,1,0,39687
46,4,-1,1,0,358,0,0,-1,17,6,259,2,-1,0,-1,11033
55,5,1,2,0,0,0,0,2,7,5,110,1,-1,0,-1,35382
31,10,1,2,0,1064,0,0,1,20,11,60,1,-1,0,-1,26282
40,4,0,1,0,147,1,0,2,13,5,109,1,-1,0,-1,37353
44,7,1,2,0,2126,0,1,2,18,11,166,1,-1,0,-1,24799
41,4,1,-1,0,1057,1,0,-1,14,5,247,2,-1,0,-1,2931
41,9,1,2,0,3279,1,0,-1,29,5,186,1,-1,0,-1,7134
